congress,date,mid,news_id,issue
116,2019-09-13,B001284,2298757494,Foreign Affairs
116,2019-09-20,B001284,2300551806,Foreign Affairs
116,2019-09-27,B001284,2303160389,International Trade
116,2019-10-04,B001284,2307952510,International Trade
116,2019-10-18,B001284,2310239789,Foreign Affairs
116,2019-10-25,B001284,2314234698,Foreign Affairs
116,2019-11-01,B001284,2316701707,Foreign Affairs
116,2019-12-31,B001284,2346539595,Foreign Affairs
116,2020-02-05,B001284,2351280239,Congressional political operations
116,2020-04-17,B001284,2395777758,
116,2020-10-30,B001284,2455949024,
115,2018-05-08,B001285,2081812375,Congressional political operations
115,2018-05-09,B001285,2036375009,Congressional political operations
116,2020-02-05,B001285,2351280239,Congressional political operations
117,2021-11-20,B001285,2599727158,Congressional political operations
115,2017-01-20,B001286,1860287924,Congressional political operations
115,2018-07-25,B001286,2075919205,International Trade
115,2018-08-07,B001286,2085252529,Emergency Management
116,2019-08-16,B001286,2274102740,International Trade
116,2020-09-15,B001286,2442691866,Crime and Law Enforcement
116,2020-10-07,B001286,2448840877,Emergency Management
116,2020-10-08,B001286,2449347873,Health
117,2022-03-31,B001286,2645689144,Congressional political operations
117,2022-12-07,B001286,2748012735,Foreign Affairs
118,2024-03-21,B001286,2972903660,International Trade
116,2019-01-21,B001287,2174219528,Congressional political operations
116,2019-05-20,B001287,2232632143,Government Operations and Politics
116,2019-06-14,B001287,2239770914,Foreign Affairs
116,2019-06-18,B001287,2242233578,Foreign Affairs
116,2020-03-20,B001287,2379930449,Health
116,2020-05-04,B001287,2397919738,Health
116,2020-07-30,B001287,2429082322,Foreign Affairs
116,2020-08-07,B001287,2431023356,Foreign Affairs
116,2020-08-10,B001287,2431838280,Foreign Affairs
116,2020-08-14,B001287,2434106854,Human Rights
116,2020-12-22,B001287,2471939661,Congressional political operations
117,2021-01-01,B001287,2493538650,Congressional political operations
117,2021-04-15,B001287,2512754310,Armed Forces
117,2021-07-09,B001287,2549713822,Foreign Affairs
117,2021-07-14,B001287,2551258008,Foreign Affairs
117,2021-07-23,B001287,2554378222,Foreign Affairs
117,2021-07-26,B001287,2555147633,Foreign Affairs
117,2021-09-10,B001287,2571100893,Foreign Affairs
117,2021-09-13,B001287,2571954477,Foreign Affairs
117,2021-10-06,B001287,2579401838,Armed Forces
117,2021-12-03,B001287,2605647362,International Finance
117,2021-12-06,B001287,2606965017,Foreign Affairs
117,2021-12-30,B001287,2615313705,International Finance
117,2022-01-06,B001287,2616981894,Foreign Affairs
117,2022-06-15,B001287,2676582957,National Security
118,2023-05-19,B001287,2816571352,International Trade
118,2023-05-19,B001287,2816571284,International Trade
118,2023-05-19,B001287,2816571358,International Trade
118,2023-06-17,B001287,2827125279,Foreign Affairs
118,2023-06-17,B001287,2827125266,Foreign Affairs
118,2023-06-17,B001287,2827125573,Foreign Affairs
118,2023-06-20,B001287,2827805765,Human Rights
118,2023-06-22,B001287,2828534141,Human Rights
118,2024-11-15,B001287,3128733410,Foreign Affairs
115,2017-09-23,B001288,1942130087,Taxation
115,2017-10-05,B001288,1984745116,International Trade
115,2018-01-05,B001288,1993980226,Crime and Law Enforcement
115,2018-03-23,B001288,2036386281,Foreign Affairs
115,2018-05-18,B001288,2049663625,Foreign Affairs
115,2018-06-07,B001288,2051282146,Foreign Affairs
115,2018-06-20,B001288,2062898295,"Civil Rights and Liberties, Minority Issues"
115,2018-10-01,B001288,2173406431,International Trade
115,2018-10-20,B001288,2137836609,Foreign Affairs
115,2018-10-25,B001288,2125016906,Health
115,2018-12-10,B001288,2155728398,Congressional political operations
116,2019-01-03,B001288,2162851854,Congressional political operations
116,2019-02-01,B001288,2174588043,Armed Forces
116,2019-02-28,B001288,2188176401,Foreign Affairs
116,2019-03-26,B001288,2220746877,Energy
116,2019-04-15,B001288,2209778919,"Science, Technology, Communications"
116,2019-06-27,B001288,2247904420,Immigration
116,2019-06-28,B001288,2248683394,Environmental Protection
116,2019-06-28,B001288,2262650252,Foreign Affairs
116,2019-06-30,B001288,2249620621,Foreign Affairs
116,2019-07-05,B001288,2277976918,Foreign Affairs
116,2019-07-12,B001288,2268536931,International Trade
116,2019-07-26,B001288,2274265352,Foreign Affairs
116,2019-08-01,B001288,2267359404,Foreign Affairs
116,2019-08-01,B001288,2242627736,Social Welfare
116,2019-08-09,B001288,2277973848,Foreign Affairs
116,2019-08-30,B001288,2293883865,Foreign Affairs
116,2019-09-12,B001288,2289153244,Congressional political operations
116,2019-09-12,B001288,2289615085,Foreign Affairs
116,2019-09-13,B001288,2298757494,Foreign Affairs
116,2019-09-16,B001288,2291539275,International Trade
116,2019-09-20,B001288,2300551806,Foreign Affairs
116,2019-09-27,B001288,2303160389,International Trade
116,2019-10-04,B001288,2307952510,International Trade
116,2019-10-15,B001288,2305670309,Congressional political operations
116,2019-10-15,B001288,2305981918,Congressional political operations
116,2019-10-16,B001288,2306006203,"Civil Rights and Liberties, Minority Issues"
116,2019-10-18,B001288,2310239789,Foreign Affairs
116,2019-10-25,B001288,2314234698,Foreign Affairs
116,2019-11-01,B001288,2316701707,Foreign Affairs
116,2019-11-21,B001288,2316643964,Government Operations and Politics
116,2019-12-16,B001288,2327098327,Congressional political operations
116,2019-12-31,B001288,2346539595,Foreign Affairs
116,2020-01-01,B001288,2339022332,Agriculture and Food
116,2020-01-25,B001288,2344440425,Economics and Public Finance
116,2020-01-31,B001288,2348763966,Congressional political operations
116,2020-02-05,B001288,2351277475,Public Lands and Natural Resources
116,2020-02-05,B001288,2351280239,Congressional political operations
116,2020-02-25,B001288,2363047660,Government Operations and Politics
116,2020-04-17,B001288,2395777758,
116,2020-07-14,B001288,2423588650,"Civil Rights and Liberties, Minority Issues"
116,2020-07-31,B001288,2434430291,Housing and Community Development
116,2020-08-18,B001288,2440935582,"Civil Rights and Liberties, Minority Issues"
116,2020-08-21,B001288,2443869578,Foreign Affairs
116,2020-09-15,B001288,2448943649,Environmental Protection
116,2020-10-07,B001288,2448840877,Emergency Management
116,2020-10-30,B001288,2455949024,
117,2021-06-04,B001288,2555433819,Armed Forces
117,2021-06-11,B001288,2555180393,Congressional political operations
117,2021-06-25,B001288,2550695239,Government Operations and Politics
117,2021-07-30,B001288,2558965462,Government Operations and Politics
117,2021-08-06,B001288,2561534716,International Trade
117,2021-08-13,B001288,2562944686,Government Operations and Politics
117,2021-08-20,B001288,2568035130,Foreign Affairs
117,2021-08-26,B001288,2569692970,Foreign Affairs
117,2021-09-03,B001288,2571980258,Foreign Affairs
117,2021-09-10,B001288,2574466078,Foreign Affairs
117,2021-09-24,B001288,2581886037,Government Operations and Politics
117,2021-10-01,B001288,2581886499,Foreign Affairs
117,2021-10-15,B001288,2585988476,International Trade
117,2021-10-22,B001288,2588494442,Foreign Affairs
117,2021-10-25,B001288,2593665965,Education
117,2021-10-29,B001288,2594716877,Foreign Affairs
117,2021-11-05,B001288,2596078498,Foreign Affairs
117,2021-11-12,B001288,2600354042,Foreign Affairs
117,2021-11-19,B001288,2603241790,Government Operations and Politics
117,2021-11-26,B001288,2605309163,International Trade
117,2021-12-03,B001288,2621574611,Foreign Affairs
117,2021-12-31,B001288,2618817826,Foreign Affairs
117,2022-03-04,B001288,2639731958,Alliance and Collective Security
117,2022-03-18,B001288,2646757557,International Trade
117,2022-04-01,B001288,2648273130,Armed Forces
117,2022-04-08,B001288,2653588857,Alliance and Collective Security
117,2022-04-22,B001288,2656851445,Foreign Affairs
117,2022-04-29,B001288,2662040014,Alliance and Collective Security
117,2022-05-06,B001288,2664102666,Foreign Affairs
117,2022-05-13,B001288,2666970566,Alliance and Collective Security
117,2022-05-20,B001288,2671372927,Armed Forces
117,2022-06-03,B001288,2674458280,Alliance and Collective Security
117,2022-06-10,B001288,2681902542,Alliance and Collective Security
117,2022-06-17,B001288,2681902252,Alliance and Collective Security
117,2022-06-24,B001288,2684213067,Alliance and Collective Security
117,2022-07-01,B001288,2687827422,Armed Forces
117,2022-07-08,B001288,2690252717,Alliance and Collective Security
117,2022-07-15,B001288,2693949239,Alliance and Collective Security
117,2022-07-22,B001288,2696134554,Alliance and Collective Security
117,2022-08-19,B001288,2705823131,Foreign Affairs
117,2022-08-26,B001288,2708789997,Foreign Affairs
117,2022-09-02,B001288,2713604787,Foreign Affairs
117,2022-09-09,B001288,2714937035,Government Operations and Politics
117,2022-09-16,B001288,2717340985,Foreign Affairs
117,2022-09-23,B001288,2719043055,Foreign Affairs
117,2022-09-30,B001288,2721359367,Foreign Affairs
117,2022-10-07,B001288,2725643467,Foreign Affairs
117,2022-10-14,B001288,2727236030,Foreign Affairs
117,2022-10-28,B001288,2731823386,Foreign Affairs
117,2022-11-11,B001288,2737499628,Foreign Affairs
117,2022-11-18,B001288,2739800850,Foreign Affairs
117,2022-12-02,B001288,2753736279,Foreign Affairs
117,2022-12-09,B001288,2755906575,Foreign Affairs
117,2022-12-16,B001288,2757529433,Foreign Affairs
117,2022-12-31,B001288,2761036437,Government Operations and Politics
118,2023-01-31,B001288,2773882080,Transportation and Public Works
118,2023-02-10,B001288,2777434240,Health
118,2023-02-24,B001288,2781181295,Government Operations and Politics
118,2023-03-03,B001288,2785268582,Government Operations and Politics
118,2023-03-17,B001288,2790457206,Government Operations and Politics
118,2023-03-24,B001288,2794895749,Congressional political operations
118,2023-03-31,B001288,2799228069,Government Operations and Politics
118,2023-04-07,B001288,2801306099,Government Operations and Politics
118,2023-04-14,B001288,2805589168,Government Operations and Politics
118,2023-04-21,B001288,2807107562,Government Operations and Politics
118,2023-04-28,B001288,2810210702,Government Operations and Politics
118,2023-05-12,B001288,2816150042,Government Operations and Politics
118,2023-05-26,B001288,2822497031,Government Operations and Politics
118,2023-06-02,B001288,2824076938,Government Operations and Politics
118,2023-06-09,B001288,2826827556,Government Operations and Politics
118,2023-06-16,B001288,2829096358,Government Operations and Politics
118,2023-06-23,B001288,2833702076,Government Operations and Politics
118,2023-06-30,B001288,2834504468,Government Operations and Politics
118,2023-07-07,B001288,2836525824,Government Operations and Politics
118,2023-08-11,B001288,2854619589,Government Operations and Politics
118,2023-08-18,B001288,2857455376,Foreign Affairs
118,2023-08-25,B001288,2860878120,Congressional political operations
118,2023-10-06,B001288,2876646096,Government Operations and Politics
118,2023-10-13,B001288,2878446401,Government Operations and Politics
118,2023-11-10,B001288,2890915939,Government Operations and Politics
115,2017-11-15,B001289,1964710364,Foreign Affairs
115,2017-11-16,B001289,1964894169,Taxation
115,2018-04-27,B001289,2031561443,Foreign Affairs
116,2019-02-06,B001289,2176245356,Government Operations and Politics
116,2019-12-09,B001289,2323131217,Education
116,2019-12-09,B001289,2330956180,Education
116,2019-12-31,B001289,2346539595,Foreign Affairs
116,2020-02-05,B001289,2351280239,Congressional political operations
116,2020-02-06,B001289,2371632685,Congressional political operations
116,2020-02-06,B001289,2351666060,Human Rights
117,2022-07-07,B001289,2685376312,Energy
115,2016-04-30,B001290,1785518965,Congressional political operations
115,2017-10-06,B001290,1947851583,Taxation
116,2020-02-27,B001290,2365706234,Congressional political operations
116,2020-02-27,B001290,2365341405,Congressional political operations
116,2020-03-01,B001290,2383815966,"Civil Rights and Liberties, Minority Issues"
117,2022-07-07,B001290,2685376312,Energy
115,2016-03-02,B001291,1769797138,Congressional political operations
115,2017-04-18,B001291,1889352019,"Science, Technology, Communications"
115,2017-08-15,B001291,1928635771,Finance and Financial Sector
115,2018-01-05,B001291,1993980226,Crime and Law Enforcement
115,2018-02-22,B001291,2007047499,Finance and Financial Sector
115,2018-06-18,B001291,2063807234,"Science, Technology, Communications"
116,2019-02-06,B001291,2176245356,Government Operations and Politics
116,2019-04-10,B001291,2207217174,Energy
116,2019-04-10,B001291,2215487438,Energy
116,2020-01-17,B001291,2340018305,International Trade
116,2020-03-13,B001291,2389228013,Foreign Affairs
116,2020-03-20,B001291,2385739299,Foreign Affairs
116,2020-04-17,B001291,2403309516,Congressional political operations
116,2020-05-22,B001291,2412644620,Government Operations and Politics
116,2020-05-29,B001291,2409891371,Government Operations and Politics
116,2020-06-05,B001291,2413012284,Foreign Affairs
116,2020-06-12,B001291,2417813678,Foreign Affairs
116,2020-06-19,B001291,2421382822,Foreign Affairs
116,2020-06-26,B001291,2421382973,Government Operations and Politics
116,2020-07-03,B001291,2429833846,Government Operations and Politics
116,2020-07-17,B001291,2430409450,Government Operations and Politics
116,2020-07-24,B001291,2434434350,International Trade
116,2020-07-31,B001291,2434336917,Government Operations and Politics
116,2020-08-07,B001291,2434338063,Foreign Affairs
116,2020-08-21,B001291,2443866427,Foreign Affairs
116,2020-08-28,B001291,2443866348,International Trade
116,2020-09-10,B001291,2445996007,Foreign Affairs
116,2020-09-11,B001291,2445994976,Foreign Affairs
116,2020-09-18,B001291,2448955700,International Trade
116,2020-10-02,B001291,2452126964,Government Operations and Politics
116,2020-10-09,B001291,2452125477,Foreign Affairs
116,2020-11-13,B001291,2463167767,Foreign Affairs
116,2020-12-11,B001291,2471844499,Government Operations and Politics
116,2020-12-18,B001291,2473407064,Foreign Affairs
116,2020-12-18,B001291,2471337863,Armed Forces
116,2020-12-25,B001291,2479113380,Foreign Affairs
116,2020-12-31,B001291,2478262329,Foreign Affairs
117,2022-07-07,B001291,2685376312,Energy
119,2025-02-03,B001291,3164859603,International Trade
115,2017-05-09,B001292,1896832915,Foreign Affairs
115,2017-11-13,B001292,1987918755,Congressional political operations
116,2020-05-27,B001292,2407143566,Congressional political operations
117,2021-05-18,B001292,2528640487,"Civil Rights and Liberties, Minority Issues"
117,2022-06-30,B001292,2682572429,International Trade
117,2022-07-07,B001292,2685376312,Energy
118,2023-02-10,B001292,2777434240,Health
118,2023-02-24,B001292,2781181295,Government Operations and Politics
118,2023-03-03,B001292,2785268582,Government Operations and Politics
118,2023-03-17,B001292,2790457206,Government Operations and Politics
118,2023-03-24,B001292,2794895749,Congressional political operations
118,2023-03-31,B001292,2799228069,Government Operations and Politics
118,2023-04-07,B001292,2801306099,Government Operations and Politics
118,2023-04-14,B001292,2805589168,Government Operations and Politics
118,2023-04-21,B001292,2807107562,Government Operations and Politics
118,2023-04-28,B001292,2810210702,Government Operations and Politics
118,2023-05-12,B001292,2816150042,Government Operations and Politics
118,2023-05-26,B001292,2822497031,Government Operations and Politics
118,2023-06-02,B001292,2824076938,Government Operations and Politics
118,2023-06-09,B001292,2826827556,Government Operations and Politics
118,2023-06-16,B001292,2829096358,Government Operations and Politics
118,2023-06-23,B001292,2833702076,Government Operations and Politics
118,2023-06-30,B001292,2834504468,Government Operations and Politics
118,2023-07-07,B001292,2836525824,Government Operations and Politics
118,2023-08-11,B001292,2854619589,Government Operations and Politics
118,2023-08-18,B001292,2857455376,Foreign Affairs
118,2023-08-25,B001292,2860878120,Congressional political operations
118,2023-09-13,B001292,2871922813,Foreign Affairs
118,2023-10-06,B001292,2876646096,Government Operations and Politics
118,2023-10-13,B001292,2878446401,Government Operations and Politics
118,2023-11-10,B001292,2890915939,Government Operations and Politics
118,2024-07-05,B001292,3075950606,Congressional political operations
115,2018-11-06,B001293,2130172789,Congressional political operations
115,2018-11-26,B001293,2158601241,Foreign Affairs
116,2019-11-14,B001293,2314425691,Congressional political operations
115,2017-01-19,B001294,1860239610,Government Operations and Politics
115,2017-06-21,B001294,1912333590,Agriculture and Food
115,2017-06-21,B001294,1919445434,Agriculture and Food
115,2018-07-22,B001294,2081791050,Congressional political operations
115,2018-07-23,B001294,2073866266,International Trade
115,2018-07-26,B001294,2076853710,Labor and Employment
115,2018-07-26,B001294,2076873435,International Trade
115,2018-07-26,B001294,2090442843,Labor and Employment
115,2018-09-17,B001294,2111111246,Congressional political operations
115,2018-10-25,B001294,2125016906,Health
115,2018-11-01,B001294,2132198966,Agriculture and Food
116,2019-12-24,B001294,2187124823,Immigration
116,2020-09-11,B001294,2441670782,Agriculture and Food
115,2017-03-02,B001295,1873866023,"Civil Rights and Liberties, Minority Issues"
115,2018-03-02,B001295,2009752430,International Trade
115,2018-07-26,B001295,2090589331,International Trade
115,2018-10-25,B001295,2125016906,Health
115,2018-11-01,B001295,2132198966,Agriculture and Food
115,2018-11-07,B001295,2162953153,Congressional political operations
115,2018-11-07,B001295,2130810087,Congressional political operations
116,2019-10-15,B001295,2313322546,International Trade
116,2019-10-15,B001295,2305937141,Commerce
116,2020-10-07,B001295,2448840877,Emergency Management
117,2021-03-24,B001295,2504842670,International Trade
117,2022-07-07,B001295,2685376312,Energy
118,2023-01-11,B001295,2763964730,Congressional political operations
119,2025-02-03,B001295,3164859603,International Trade
115,2016-03-18,B001296,1774200009,
115,2017-08-24,B001296,1932080910,Congressional political operations
116,2019-03-12,B001296,2190019303,
116,2020-01-10,B001296,2335357906,Taxation
116,2020-05-27,B001296,2407143566,Congressional political operations
117,2021-04-30,B001296,2524414588,Transportation and Public Works
117,2021-04-30,B001296,2520926100,Transportation and Public Works
117,2021-08-05,B001296,2558063515,Government Operations and Politics
117,2022-03-18,B001296,2646757557,International Trade
117,2022-04-01,B001296,2648273130,Armed Forces
117,2022-04-08,B001296,2653588857,Alliance and Collective Security
117,2022-04-22,B001296,2656851445,Foreign Affairs
117,2022-04-29,B001296,2662040014,Alliance and Collective Security
117,2022-05-06,B001296,2664102666,Foreign Affairs
117,2022-05-13,B001296,2666970566,Alliance and Collective Security
117,2022-05-20,B001296,2671372927,Armed Forces
117,2022-06-03,B001296,2674458280,Alliance and Collective Security
117,2022-06-10,B001296,2681902542,Alliance and Collective Security
117,2022-06-14,B001296,2676309765,Economics and Public Finance
117,2022-06-17,B001296,2681902252,Alliance and Collective Security
117,2022-06-24,B001296,2684213067,Alliance and Collective Security
117,2022-07-01,B001296,2687827422,Armed Forces
117,2022-07-08,B001296,2690252717,Alliance and Collective Security
117,2022-07-15,B001296,2693949239,Alliance and Collective Security
117,2022-07-20,B001296,2691815799,
117,2022-07-22,B001296,2696134554,Alliance and Collective Security
117,2022-08-19,B001296,2705823131,Foreign Affairs
117,2022-08-26,B001296,2708789997,Foreign Affairs
117,2022-09-02,B001296,2713604787,Foreign Affairs
117,2022-09-09,B001296,2714937035,Government Operations and Politics
117,2022-09-16,B001296,2717340985,Foreign Affairs
117,2022-09-23,B001296,2719043055,Foreign Affairs
117,2022-09-30,B001296,2721359367,Foreign Affairs
117,2022-10-07,B001296,2725643467,Foreign Affairs
117,2022-10-14,B001296,2727236030,Foreign Affairs
117,2022-10-28,B001296,2731823386,Foreign Affairs
117,2022-11-11,B001296,2737499628,Foreign Affairs
117,2022-11-18,B001296,2739800850,Foreign Affairs
117,2022-12-02,B001296,2753736279,Foreign Affairs
117,2022-12-09,B001296,2755906575,Foreign Affairs
117,2022-12-16,B001296,2757529433,Foreign Affairs
117,2022-12-31,B001296,2761036437,Government Operations and Politics
118,2023-01-11,B001296,2763964730,Congressional political operations
118,2023-02-06,B001296,2773472891,Crime and Law Enforcement
118,2023-03-09,B001296,2784989254,"Science, Technology, Communications"
118,2023-03-09,B001296,2786943979,Economics and Public Finance
118,2023-03-17,B001296,2790457206,Government Operations and Politics
118,2023-03-24,B001296,2794895749,Congressional political operations
118,2023-03-31,B001296,2799228069,Government Operations and Politics
118,2023-04-07,B001296,2801306099,Government Operations and Politics
118,2023-04-14,B001296,2805589168,Government Operations and Politics
118,2023-04-21,B001296,2807107562,Government Operations and Politics
118,2023-04-28,B001296,2810210702,Government Operations and Politics
118,2023-05-12,B001296,2816150042,Government Operations and Politics
118,2023-05-17,B001296,2814616371,Health
118,2023-05-26,B001296,2822497031,Government Operations and Politics
118,2023-06-02,B001296,2824076938,Government Operations and Politics
118,2023-06-09,B001296,2826827556,Government Operations and Politics
118,2023-06-16,B001296,2829096358,Government Operations and Politics
118,2023-06-16,B001296,2827229100,
118,2023-06-23,B001296,2833702076,Government Operations and Politics
118,2023-06-30,B001296,2834504468,Government Operations and Politics
118,2023-07-07,B001296,2836525824,Government Operations and Politics
118,2023-08-11,B001296,2854619589,Government Operations and Politics
118,2023-08-17,B001296,2857479071,Health
118,2023-08-18,B001296,2857455376,Foreign Affairs
118,2023-08-25,B001296,2860878120,Congressional political operations
118,2023-09-04,B001296,2860816211,Labor and Employment
118,2023-10-06,B001296,2876646096,Government Operations and Politics
118,2023-10-13,B001296,2878446401,Government Operations and Politics
118,2023-11-10,B001296,2890915939,Government Operations and Politics
118,2023-12-06,B001296,2898712680,
118,2024-04-05,B001296,3037089981,Government Operations and Politics
118,2024-10-18,B001296,3130909381,Government Operations and Politics
118,2024-11-22,B001296,3144141572,Government Operations and Politics
115,2017-03-02,B001297,1873866023,"Civil Rights and Liberties, Minority Issues"
115,2018-03-02,B001297,2009752430,International Trade
115,2018-07-26,B001297,2090589331,International Trade
115,2018-10-25,B001297,2125016906,Health
115,2018-11-01,B001297,2132198966,Agriculture and Food
115,2018-11-07,B001297,2162953153,Congressional political operations
115,2018-11-07,B001297,2130810087,Congressional political operations
116,2019-10-15,B001297,2313322546,International Trade
116,2019-10-15,B001297,2305937141,Commerce
116,2020-10-07,B001297,2448840877,Emergency Management
117,2021-03-24,B001297,2504842670,International Trade
117,2022-07-07,B001297,2685376312,Energy
118,2023-01-11,B001297,2763964730,Congressional political operations
119,2025-02-03,B001297,3164859603,International Trade
115,2016-11-17,B001298,1841079004,Congressional political operations
115,2018-03-23,B001298,2017280174,Government Operations and Politics
115,2018-08-13,B001298,2087918575,Armed Forces
115,2018-08-13,B001298,2093214404,Armed Forces
116,2019-05-21,B001298,2227897096,International Trade
116,2020-01-17,B001298,2340018305,International Trade
116,2020-05-07,B001298,2399572372,Congressional political operations
116,2020-10-08,B001298,2449347873,Health
117,2022-11-09,B001298,2734425406,Armed Forces
117,2022-12-09,B001298,2748457230,Foreign Affairs
117,2022-12-13,B001298,2753711587,Foreign Affairs
118,2023-01-12,B001298,2764779819,International Trade
118,2023-01-17,B001298,2765948970,Economics and Public Finance
118,2023-07-27,B001298,2842680479,Congressional political operations
118,2023-09-27,B001298,2869370164,Foreign Affairs
118,2023-10-09,B001298,2881786252,National Security
118,2023-10-16,B001298,2881784425,Congressional political operations
118,2023-10-23,B001298,2881785754,National Security
118,2023-11-03,B001298,2885668248,Foreign Affairs
118,2023-12-13,B001298,2901249376,Foreign Affairs
118,2024-01-01,B001298,2922154949,Congressional political operations
118,2024-04-11,B001298,3035502837,Armed Forces
118,2024-04-13,B001298,3037080674,Armed Forces
119,2025-02-12,B001298,3165947519,Foreign Affairs
119,2025-02-20,B001298,3168891547,Foreign Affairs
119,2025-02-20,B001298,3168732968,Human Rights
119,2025-02-22,B001298,3168767897,Human Rights
119,2025-02-24,B001298,3170629106,Foreign Affairs
115,2016-03-01,B001299,1769797148,Congressional political operations
115,2017-08-03,B001299,1925904001,Immigration
115,2017-08-24,B001299,1932080910,Congressional political operations
115,2018-05-24,B001299,2055552999,Economics and Public Finance
115,2018-07-26,B001299,2076851251,International Trade
115,2018-10-25,B001299,2125016906,Health
115,2018-10-27,B001299,2126517863,International Trade
115,2018-10-27,B001299,2154973694,International Trade
116,2019-02-06,B001299,2176245356,Government Operations and Politics
116,2019-09-30,B001299,2299318837,Congressional political operations
116,2019-10-09,B001299,2303368462,Foreign Affairs
116,2019-11-08,B001299,2313005394,Crime and Law Enforcement
116,2020-01-14,B001299,2337673307,Congressional political operations
116,2020-02-05,B001299,2351280239,Congressional political operations
116,2020-02-06,B001299,2351666060,Human Rights
116,2020-02-06,B001299,2371632685,Congressional political operations
116,2020-02-19,B001299,2357779411,Human Rights
116,2020-03-24,B001299,2382723272,Foreign Affairs
116,2020-03-24,B001299,2382859651,"Civil Rights and Liberties, Minority Issues"
116,2020-03-25,B001299,2383049876,Human Rights
116,2020-05-30,B001299,2407771899,Human Rights
116,2020-06-26,B001299,2418150056,Human Rights
116,2020-09-30,B001299,2447366513,Foreign Affairs
117,2021-01-14,B001299,2478072387,Human Rights
117,2021-08-18,B001299,2562365421,Congressional political operations
117,2021-08-24,B001299,2563941300,Armed Forces
117,2021-09-06,B001299,2568037237,"Civil Rights and Liberties, Minority Issues"
117,2021-10-12,B001299,2581775394,Foreign Affairs
117,2022-01-10,B001299,2618383168,Armed Forces
117,2022-02-22,B001299,2631746139,Armed Forces
117,2022-02-24,B001299,2632198858,Congressional political operations
117,2022-03-01,B001299,2784897138,Human Rights
117,2022-03-14,B001299,2640096572,Congressional political operations
117,2022-06-17,B001299,2677651127,Education
117,2022-06-27,B001299,2681438582,Human Rights
117,2022-06-27,B001299,2681438579,Human Rights
117,2022-06-27,B001299,2681434234,Human Rights
117,2022-08-08,B001299,2699824953,Government Operations and Politics
117,2022-08-29,B001299,2705455647,"Civil Rights and Liberties, Minority Issues"
117,2022-09-30,B001299,2720660812,Foreign Affairs
117,2022-10-13,B001299,2724398026,Congressional political operations
118,2023-01-17,B001299,2766255389,Congressional political operations
118,2023-01-18,B001299,2766570062,Congressional political operations
118,2023-01-24,B001299,2768840962,Armed Forces
118,2023-02-02,B001299,2771807712,Armed Forces
118,2023-03-17,B001299,2787521008,Housing and Community Development
118,2023-06-01,B001299,2821478857,Economics and Public Finance
118,2023-07-14,B001299,2837944081,Armed Forces
118,2023-07-21,B001299,2841053661,Human Rights
118,2023-07-21,B001299,2841052125,Human Rights
118,2023-10-10,B001299,2881787450,Alliance and Collective Security
118,2024-06-17,B001299,3068894114,Armed Forces
118,2024-06-22,B001299,3070030832,Armed Forces
118,2024-07-19,B001299,3080601636,Foreign Affairs
118,2024-12-05,B001299,3141177544,Armed Forces
119,2025-01-16,B001299,3156113328,Congressional political operations
119,2025-01-18,B001299,3156134066,Congressional political operations
119,2025-02-03,B001299,3164859603,International Trade
119,2025-02-11,B001299,3165533563,International Trade
119,2025-02-13,B001299,3166732198,International Trade
115,2017-06-21,B001300,1911800107,National Security
116,2019-04-05,B001300,2203319623,Congressional political operations
116,2020-01-30,B001301,2353631312,International Trade
116,2020-01-30,B001301,2348763628,International Trade
118,2023-02-13,B001301,2775568939,Economics and Public Finance
118,2024-04-17,B001301,3040076928,Foreign Affairs
118,2024-07-05,B001301,3075950606,Congressional political operations
115,2017-08-22,B001302,1944515071,"Civil Rights and Liberties, Minority Issues"
115,2018-04-05,B001302,2022060644,Foreign Affairs
116,2019-02-06,B001302,2176245356,Government Operations and Politics
116,2019-12-19,B001302,2328429124,"Civil Rights and Liberties, Minority Issues"
116,2020-02-05,B001302,2351280239,Congressional political operations
116,2020-02-06,B001302,2371632685,Congressional political operations
116,2020-02-06,B001302,2351666060,Human Rights
116,2020-02-27,B001302,2365341405,Congressional political operations
116,2020-02-27,B001302,2365706234,Congressional political operations
116,2020-05-08,B001302,2400561206,Congressional political operations
116,2020-06-23,B001302,2416293737,Congressional political operations
116,2020-06-23,B001302,2464866072,Foreign Affairs
117,2021-04-25,B001302,2516947162,Congressional political operations
117,2022-03-10,B001302,2637804157,Armed Forces
117,2022-04-28,B001302,2656439952,Congressional political operations
118,2023-01-04,B001302,2760479750,Congressional political operations
118,2023-01-06,B001302,2761418539,Congressional political operations
118,2023-01-11,B001302,2763956067,Government Operations and Politics
118,2023-01-12,B001302,2764780368,Congressional political operations
118,2023-01-12,B001302,2764780070,Crime and Law Enforcement
118,2023-04-27,B001302,2806650486,Law
118,2023-05-12,B001302,2812871933,Congressional political operations
118,2023-05-30,B001302,2820815740,Economics and Public Finance
118,2023-06-01,B001302,2821478857,Economics and Public Finance
118,2023-06-12,B001302,2827115642,Foreign Affairs
118,2023-07-27,B001302,2842680479,Congressional political operations
118,2023-09-27,B001302,2869370164,Foreign Affairs
118,2024-04-10,B001302,3035299321,Congressional political operations
118,2024-06-12,B001302,3067013598,"Civil Rights and Liberties, Minority Issues"
119,2025-01-21,B001302,3157745207,Foreign Affairs
119,2025-02-01,B001302,3164862511,International Trade
119,2025-02-03,B001302,3164859603,International Trade
