"Column Name","Label"
"B24010_096E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!First-line supervisors of non-retail sales workers"
"B24010_096M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!First-line supervisors of non-retail sales workers"
"B24010_097E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Cashiers"
"B24010_097M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Cashiers"
"B24010_098E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Retail sales workers except cashiers"
"B24010_098M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Retail sales workers except cashiers"
"B24010_099E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, services"
"B24010_099M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, services"
"B24010_100E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, wholesale and manufacturing"
"B24010_100M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, wholesale and manufacturing"
"B24010_101E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Other sales and related workers"
"B24010_101M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Sales and related occupations:!!Other sales and related workers"
"B24010_102E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:"
"B24010_102M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:"
"B24010_103E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!First-line supervisors of office and administrative support workers"
"B24010_103M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!First-line supervisors of office and administrative support workers"
"B24010_104E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Communications equipment operators"
"B24010_104M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Communications equipment operators"
"B24010_105E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Financial clerks except bookkeeping, accounting, and auditing clerks"
"B24010_105M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Financial clerks except bookkeeping, accounting, and auditing clerks"
"B24010_106E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Bookkeeping, accounting, and auditing clerks"
"B24010_106M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Bookkeeping, accounting, and auditing clerks"
"B24010_107E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Information and record clerks except customer service representatives"
"B24010_107M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Information and record clerks except customer service representatives"
"B24010_108E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Customer service representatives"
"B24010_108M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Customer service representatives"
"B24010_109E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Material recording, scheduling, dispatching, and distributing workers"
"B24010_109M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Material recording, scheduling, dispatching, and distributing workers"
"B24010_110E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Secretaries and administrative assistants"
"B24010_110M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Secretaries and administrative assistants"
"B24010_111E","Estimate!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Other office and administrative support workers"
"B24010_111M","Margin of Error!!Total:!!Male:!!Sales and office occupations:!!Office and administrative support occupations:!!Other office and administrative support workers"
"B24010_112E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:"
"B24010_112M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:"
"B24010_113E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:"
"B24010_113M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:"
"B24010_114E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!First-line supervisors of farming, fishing, and forestry workers"
"B24010_114M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!First-line supervisors of farming, fishing, and forestry workers"
"B24010_115E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Agricultural workers"
"B24010_115M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Agricultural workers"
"B24010_116E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Fishing and hunting, and forest, conservation, and logging workers"
"B24010_116M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Fishing and hunting, and forest, conservation, and logging workers"
"B24010_117E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:"
"B24010_117M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:"
"B24010_118E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!First-line supervisors of construction and extraction workers"
"B24010_118M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!First-line supervisors of construction and extraction workers"
"B24010_119E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Carpenters"
"B24010_119M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Carpenters"
"B24010_120E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction laborers"
"B24010_120M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction laborers"
"B24010_121E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Electricians"
"B24010_121M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Electricians"
"B24010_122E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Painters and paperhangers"
"B24010_122M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Painters and paperhangers"
"B24010_123E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Pipelayers, plumbers, pipefitters, and steamfitters"
"B24010_123M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Pipelayers, plumbers, pipefitters, and steamfitters"
"B24010_124E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers"
"B24010_124M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers"
"B24010_125E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Other construction workers and helpers"
"B24010_125M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Other construction workers and helpers"
"B24010_126E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Extraction workers"
"B24010_126M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Extraction workers"
"B24010_127E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:"
"B24010_127M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:"
"B24010_128E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!First-line supervisors of mechanics, installers, and repairers"
"B24010_128M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!First-line supervisors of mechanics, installers, and repairers"
"B24010_129E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Vehicle and mobile equipment mechanics, installers, and repairers"
"B24010_129M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Vehicle and mobile equipment mechanics, installers, and repairers"
"B24010_130E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers"
"B24010_130M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers"
"B24010_131E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:"
"B24010_131M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:"
"B24010_132E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:"
"B24010_132M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:"
"B24010_133E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!First-line supervisors of production and operating workers"
"B24010_133M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!First-line supervisors of production and operating workers"
"B24010_134E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Assemblers and fabricators"
"B24010_134M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Assemblers and fabricators"
"B24010_135E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Food processing workers"
"B24010_135M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Food processing workers"
"B24010_136E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators"
"B24010_136M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators"
"B24010_137E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Printing workers"
"B24010_137M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Printing workers"
"B24010_138E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Textile, apparel, and furnishings workers"
"B24010_138M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Textile, apparel, and furnishings workers"
"B24010_139E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Woodworkers"
"B24010_139M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Woodworkers"
"B24010_140E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Plant and system operators"
"B24010_140M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Plant and system operators"
"B24010_141E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Other production occupations"
"B24010_141M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Production occupations:!!Other production occupations"
"B24010_142E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:"
"B24010_142M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:"
"B24010_143E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Supervisors of transportation and material moving workers"
"B24010_143M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Supervisors of transportation and material moving workers"
"B24010_144E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Air transportation workers"
"B24010_144M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Air transportation workers"
"B24010_145E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Rail and water transportation workers"
"B24010_145M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Rail and water transportation workers"
"B24010_146E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Bus drivers"
"B24010_146M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Bus drivers"
"B24010_147E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Driver/sales workers and truck drivers"
"B24010_147M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Driver/sales workers and truck drivers"
"B24010_148E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Motor vehicle operators except bus and truck drivers"
"B24010_148M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Motor vehicle operators except bus and truck drivers"
"B24010_149E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Other transportation workers"
"B24010_149M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Other transportation workers"
"B24010_150E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Material moving occupations:"
"B24010_150M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Material moving occupations:"
"B24010_151E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Material moving occupations:!!Laborers and material movers, hand"
"B24010_151M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Material moving occupations:!!Laborers and material movers, hand"
"B24010_152E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Material moving occupations:!!Material moving workers except supervisors and laborers and material movers, hand"
"B24010_152M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations:!!Material moving occupations:!!Material moving workers except supervisors and laborers and material movers, hand"
"B24010_153E","Estimate!!Total:!!Female:"
"B24010_153M","Margin of Error!!Total:!!Female:"
"B24010_154E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:"
"B24010_154M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:"
"B24010_155E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:"
"B24010_155M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:"
"B24010_156E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:"
"B24010_156M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:"
"B24010_157E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Top executives"
"B24010_157M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Top executives"
"B24010_158E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Advertising, promotions, marketing, sales, public relations and fundraising managers"
"B24010_158M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Advertising, promotions, marketing, sales, public relations and fundraising managers"
"B24010_159E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Financial managers"
"B24010_159M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Financial managers"
"B24010_160E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Human resources managers"
"B24010_160M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Human resources managers"
"B24010_161E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Operations specialties managers except financial managers and human resources managers"
"B24010_161M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Operations specialties managers except financial managers and human resources managers"
"B24010_162E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Farmers, ranchers, and other agricultural managers"
"B24010_162M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Farmers, ranchers, and other agricultural managers"
"B24010_163E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Other management occupations except farmers, ranchers, and other agricultural managers"
"B24010_163M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Management occupations:!!Other management occupations except farmers, ranchers, and other agricultural managers"
"B24010_164E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:"
"B24010_164M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:"
"B24010_165E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Human resources workers"
"B24010_165M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Human resources workers"
"B24010_166E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Other business operations specialists"
"B24010_166M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Other business operations specialists"
"B24010_167E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Financial specialists:"
"B24010_167M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Financial specialists:"
"B24010_168E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Financial specialists:!!Accountants and auditors"
"B24010_168M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Financial specialists:!!Accountants and auditors"
"B24010_169E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Financial specialists:!!Other financial specialists"
"B24010_169M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Management, business, and financial occupations:!!Business and financial operations occupations:!!Financial specialists:!!Other financial specialists"
"B24010_170E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:"
"B24010_170M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:"
"B24010_171E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"B24010_171M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:"
"B24010_172E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"B24010_172M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:"
"B24010_173E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"B24010_173M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Computer and information research scientists and analysts, and information security analysts"
"B24010_174E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"B24010_174M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Software developers and programmers"
"B24010_175E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"B24010_175M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Database and systems administrators and network architects"
"B24010_176E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"B24010_176M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Computer occupations:!!Miscellaneous computer occupations, including computer support specialists"
"B24010_177E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"B24010_177M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Computer and mathematical occupations:!!Mathematical science occupations"
"B24010_178E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"B24010_178M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:"
"B24010_179E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"B24010_179M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Architects, surveyors, and cartographers"
"B24010_180E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"B24010_180M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Engineers"
"B24010_181E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"B24010_181M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Architecture and engineering occupations:!!Drafters, engineering, and mapping technicians"
"B24010_182E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"B24010_182M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:"
"B24010_183E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"B24010_183M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life and physical scientists"
"B24010_184E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"B24010_184M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Social scientists and related workers"
"B24010_185E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"B24010_185M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Computer, engineering, and science occupations:!!Life, physical, and social science occupations:!!Life, physical, and social science technicians"
"B24010_186E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:"
"B24010_186M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:"
"B24010_187E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Community and social service occupations:"
"B24010_187M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Community and social service occupations:"
"B24010_188E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Community and social service occupations:!!Counselors, social workers, and other community and social service specialists"
"B24010_188M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Community and social service occupations:!!Counselors, social workers, and other community and social service specialists"
"B24010_189E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Community and social service occupations:!!Religious workers"
"B24010_189M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Community and social service occupations:!!Religious workers"
"B24010_190E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:"
"B24010_190M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:"
"B24010_191E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:!!Lawyers and judicial law clerks"
"B24010_191M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:!!Lawyers and judicial law clerks"
"B24010_192E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:!!Judges, magistrates, and other judicial workers"
"B24010_192M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:!!Judges, magistrates, and other judicial workers"
"B24010_193E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:!!Legal support workers"
"B24010_193M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Legal occupations:!!Legal support workers"
"B24010_194E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:"
