"GEO_ID","NAME","C24010_001E","C24010_001M","C24010_002E","C24010_002M","C24010_003E","C24010_003M","C24010_004E","C24010_004M","C24010_005E","C24010_005M","C24010_006E","C24010_006M","C24010_007E","C24010_007M","C24010_008E","C24010_008M","C24010_009E","C24010_009M","C24010_010E","C24010_010M","C24010_011E","C24010_011M","C24010_012E","C24010_012M","C24010_013E","C24010_013M","C24010_014E","C24010_014M","C24010_015E","C24010_015M","C24010_016E","C24010_016M","C24010_017E","C24010_017M","C24010_018E","C24010_018M","C24010_019E","C24010_019M","C24010_020E","C24010_020M","C24010_021E","C24010_021M","C24010_022E","C24010_022M","C24010_023E","C24010_023M","C24010_024E","C24010_024M","C24010_025E","C24010_025M","C24010_026E","C24010_026M","C24010_027E","C24010_027M","C24010_028E","C24010_028M","C24010_029E","C24010_029M","C24010_030E","C24010_030M","C24010_031E","C24010_031M","C24010_032E","C24010_032M","C24010_033E","C24010_033M","C24010_034E","C24010_034M","C24010_035E","C24010_035M","C24010_036E","C24010_036M","C24010_037E","C24010_037M","C24010_038E","C24010_038M","C24010_039E","C24010_039M","C24010_040E","C24010_040M","C24010_041E","C24010_041M","C24010_042E","C24010_042M","C24010_043E","C24010_043M","C24010_044E","C24010_044M","C24010_045E","C24010_045M","C24010_046E","C24010_046M","C24010_047E","C24010_047M","C24010_048E","C24010_048M","C24010_049E","C24010_049M","C24010_050E","C24010_050M","C24010_051E","C24010_051M","C24010_052E","C24010_052M","C24010_053E","C24010_053M","C24010_054E","C24010_054M","C24010_055E","C24010_055M","C24010_056E","C24010_056M","C24010_057E","C24010_057M","C24010_058E","C24010_058M","C24010_059E","C24010_059M","C24010_060E","C24010_060M","C24010_061E","C24010_061M","C24010_062E","C24010_062M","C24010_063E","C24010_063M","C24010_064E","C24010_064M","C24010_065E","C24010_065M","C24010_066E","C24010_066M","C24010_067E","C24010_067M","C24010_068E","C24010_068M","C24010_069E","C24010_069M","C24010_070E","C24010_070M","C24010_071E","C24010_071M","C24010_072E","C24010_072M","C24010_073E","C24010_073M",
"5001600US2405","Congressional District 5 (116th Congress), Maryland","403723","4656","205771","2891","85444","1997","36307","1198","24181","1154","12126","730","29942","1203","17721","990","9308","833","2913","455","14800","1056","2060","329","2128","363","6842","603","3770","483","4395","654","2714","449","1681","333","30149","1364","1507","331","12194","944","6655","649","5539","566","6588","688","7289","773","2571","382","26035","1493","14224","1041","11811","1048","37252","2103","411","176","23998","1700","12843","864","26891","1424","7025","732","12073","973","7793","838","197952","2713","103787","2117","42795","1401","23073","1082","19722","1148","14459","1062","10252","871","1778","307","2429","474","31130","1140","4943","571","3002","429","19857","892","3328","430","15403","1018","10529","881","4874","636","33223","1417","7770","683","3973","468","2363","352","1610","307","8818","679","4474","542","8188","813","52007","1802","15370","1044","36637","1568","1836","414","188","91","755","281","893","291","7099","681","2682","384","2317","348","2100","352",
"5001600US2406","Congressional District 6 (116th Congress), Maryland","394794","3996","205798","2555","96330","1897","41246","1506","27820","1235","13426","815","33991","1475","20573","1178","7063","615","6355","622","15966","929","2869","451","3185","428","5336","600","4576","424","5127","482","3675","409","1452","252","27443","1418","1519","220","7420","729","3656","537","3764","584","8042","821","7918","788","2544","417","26614","1196","16822","1010","9792","718","28702","1579","552","182","17925","1251","10225","950","26709","1316","8040","645","10451","878","8218","630","188996","2808","97183","2136","35111","1308","19658","1118","15453","844","14137","909","7157","617","1601","315","5379","515","30471","1422","4516","433","3134","415","17947","1091","4874","609","17464","1063","12292","872","5172","588","35681","1526","8813","825","1796","319","1113","258","683","195","10163","765","6586","679","8323","774","47175","2021","17389","1190","29786","1316","943","224","217","111","369","112","357","122","8014","724","3607","471","1341","283","3066","442",
"5001600US2407","Congressional District 7 (116th Congress), Maryland","337448","4474","165135","2863","77979","2032","30145","1340","20868","1135","9277","712","24923","1434","14684","1132","6001","578","4238","569","17483","941","3045","467","2784","379","6965","610","4689","635","5428","569","4032","448","1396","281","24806","1122","2329","380","6027","754","3854","524","2173","459","7759","671","6649","564","2042","311","23450","1382","13957","913","9493","1007","14367","1129","127","66","8009","848","6231","637","24533","1354","5096","594","10260","842","9177","927","172313","2792","89947","2065","31537","1345","19124","1138","12413","777","12250","878","6716","543","1613","373","3921","492","29469","1431","5741","676","3145","490","17348","1170","3235","464","16691","1127","11981","865","4710","595","32629","1352","10335","970","3466","547","2604","487","862","196","7457","790","3927","545","7444","725","40556","1651","13667","1104","26889","1380","1181","317","337","181","450","176","394","200","8000","731","2776","472","2498","411","2726","468",
"5001600US2408","Congressional District 8 (116th Congress), Maryland","413817","3877","216273","2680","119713","2114","48738","1571","31772","1199","16966","949","36975","1309","19234","1002","8070","713","9671","612","26511","1063","2293","433","8571","579","8787","737","6860","569","7489","631","6042","585","1447","254","24662","1298","1700","309","6034","570","3194","482","2840","392","7568","666","6810","652","2550","379","26942","1232","16733","1112","10209","687","26626","1399","360","109","17351","1149","8915","721","18330","1106","5581","600","8248","762","4501","489","197544","2303","119444","2021","44315","1535","26633","1175","17682","976","17767","1035","7720","599","1736","279","8311","710","40401","1371","5080","452","6252","588","21703","1003","7366","671","16961","870","12896","659","4065","588","33181","1341","6734","674","1430","234","912","193","518","145","8795","793","6627","650","9595","501","38991","1313","14013","860","24978","1073","868","171","152","72","479","148","237","85","5060","536","2184","357","1279","277","1597","326",
"5001600US2501","Congressional District 1 (116th Congress), Massachusetts","346606","2981","173778","1935","57322","1661","25093","1110","18140","1011","6953","565","12346","918","6037","616","4840","590","1469","368","14345","850","2617","367","1383","305","7082","544","3263","441","5538","533","3664","486","1874","321","29138","1237","3120","500","7439","661","3400","383","4039","526","8478","726","8132","586","1969","347","26142","1188","15985","911","10157","806","25651","1141","747","217","14610","929","10294","803","35525","1348","16146","1082","10748","755","8631","772","172828","2059","78878","1797","24130","1062","14757","739","9373","785","4296","441","1755","261","976","250","1565","257","32051","1607","7501","788","1819","378","19001","1076","3730","490","18401","983","12309","736","6092","713","38883","1448","16288","1038","1905","423","1200","335","705","235","9302","711","3550","426","7838","686","43088","1419","14520","991","28568","1318","1264","279","359","150","549","166","356","161","10715","871","5669","565","2560","454","2486","418",
"5001600US2502","Congressional District 2 (116th Congress), Massachusetts","396281","3221","202030","1969","84617","2191","34986","1324","25165","1157","9821","724","24060","1078","11768","657","8093","701","4199","667","18963","1230","3508","481","1769","312","9718","904","3968","525","6608","603","4376","501","2232","363","29359","1380","2530","491","7005","668","3402","490","3603","446","8152","683","8811","823","2861","406","28644","1461","17819","1152","10825","804","25910","1310","828","234","15465","1080","9617","791","33500","1443","13022","946","11567","956","8911","839","194251","2438","98026","2391","30872","1411","19342","1077","11530","847","8807","754","4005","555","1818","306","2984","443","35924","1511","6624","625","1725","287","23800","1235","3775","398","22423","1131","15767","912","6656","629","39414","1582","13562","1093","1395","314","966","253","429","149","11321","818","3400","458","9736","795","44836","1507","16068","1126","28768","1140","824","194","304","123","303","91","217","127","11151","754","6017","594","1645","330","3489","524",
"5001600US2503","Congressional District 3 (116th Congress), Massachusetts","405765","3144","211300","2344","88625","2122","38510","1380","27832","1188","10678","939","31306","1361","16224","1111","11576","834","3506","477","14324","955","2135","348","1826","359","6349","660","4014","538","4485","489","3064","385","1421","301","27866","1300","2670","417","6072","658","3441","491","2631","435","8438","744","8271","845","2415","383","29933","1355","18652","1006","11281","902","28447","1710","533","273","18665","1395","9249","902","36429","1657","17547","1214","10056","933","8826","739","194465","2427","92362","2586","32327","1486","19795","1218","12532","845","10565","849","4719","486","2145","393","3701","525","32025","1488","5541","609","1828","290","20386","1316","4270","582","17445","1106","11847","978","5598","638","38416","1520","12792","1009","1446","291","1185","271","261","98","10422","951","5673","681","8083","747","46493","1596","15867","960","30626","1285","1089","329","173","132","504","196","412","192","16105","942","10103","823","2021","365","3981","614",
"5001600US2504","Congressional District 4 (116th Congress), Massachusetts","404470","3294","207321","2260","107087","2166","49003","1714","32989","1446","16014","1071","28792","1252","15153","915","8293","734","5346","612","20422","1093","1721","378","4354","517","9945","822","4402","547","8870","655","7190","559","1680","330","21391","1360","971","290","6385","709","3247","491","3138","472","6088","664","5855","668","2092","347","31656","1586","20851","1287","10805","915","25224","1329","409","135","15645","1148","9170","683","21963","1136","8760","769","7296","657","5907","616","197149","2352","115395","1962","39860","1606","24289","1346","15571","952","12583","812","5760","561","1670","352","5153","579","38690","1534","6150","516","3528","374","23872","1123","5140","611","24262","1073","18580","958","5682","607","29540","1393","8105","753","1569","327","1095","296","474","143","8295","779","3225","426","8346","690","44629","1583","17205","1042","27424","1498","835","290","172","143","360","193","303","146","6750","653","3224","474","1381","251","2145","405",
"5001600US2505","Congressional District 5 (116th Congress), Massachusetts","434818","3535","223423","2307","128165","2286","51264","1665","34805","1363","16459","1004","45029","1646","23635","1157","12103","1056","9291","796","25060","1040","2100","434","4528","484","12340","832","6092","736","6812","619","5146","549","1666","330","26787","1830","1891","394","4970","584","3066","451","1904","329","8587","918","7920","1006","3419","664","28129","1130","17502","949","10627","823","21024","1343","248","99","14823","1159","5953","821","19318","1355","6272","668","7955","903","5091","601","211395","2534","130069","2413","47338","1818","27471","1326","19867","1141","20871","1230","8475","658","3236","553","9160","800","41127","1560","5654","558","3736","426","24969","1458","6768","594","20733","1011","16189","915","4544","551","33015","1661","7613","797","1548","319","1164","306","384","147","9590","833","5238","714","9026","794","42297","1795","16619","1126","25678","1455","781","245","146","80","489","217","146","77","5233","531","2556","368","1347","265","1330","271",
"5001600US2506","Congressional District 6 (116th Congress), Massachusetts","414694","2819","212327","2298","98738","2537","48896","1766","34577","1456","14319","975","28223","1518","14625","1011","10385","886","3213","467","15740","880","2244","369","2767","458","6357","517","4372","563","5879","710","4124","603","1755","363","26733","1307","1944","415","6719","649","3674","480","3045","489","8615","780","7374","589","2081","290","33527","1406","22221","1170","11306","1037","27052","1175","421","197","17227","990","9404","737","26277","1329","10081","790","9662","907","6534","639","202367","1882","109312","1810","40984","1631","24435","1467","16549","1057","9621","764","4679","534","1557","263","3385","517","35932","1469","5601","744","3348","442","21551","1021","5432","678","22775","1132","17324","1056","5451","610","33303","1382","9043","809","1534","320","1009","239","525","210","9676","881","3628","588","9422","709","50540","1595","18665","1005","31875","1490","1209","276","340","170","491","201","378","118","8003","777","4293","667","1783","362","1927","365",
"5001600US2507","Congressional District 7 (116th Congress), Massachusetts","443280","3983","222274","2943","109151","2458","39659","1561","23626","1281","16033","1117","35418","1433","17959","1201","7701","675","9758","809","26228","1330","2965","403","3836","474","13833","899","5594","610","7846","608","5485","598","2361","348","37628","1526","2588","499","5685","542","3926","485","1759","321","14502","972","10832","1124","4021","569","31656","1305","17276","1086","14380","913","18339","1398","224","204","12692","1086","5423","692","25500","1260","7065","736","12255","880","6180","711","221006","3155","117595","2254","41038","1438","23520","1210","17518","781","17257","910","6835","609","2315","360","8107","653","40097","1563","6954","570","4084","481","21559","1231","7500","615","19203","1063","13704","843","5499","756","48424","2006","14959","1254","2060","419","1526","347","534","240","11568","906","10454","1067","9383","722","45389","1557","16247","957","29142","1347","1036","346","133","90","505","194","398","273","8562","709","3883","577","2256","414","2423","416",
"5001600US2508","Congressional District 8 (116th Congress), Massachusetts","436456","3786","219443","2860","104721","2449","51111","1746","32589","1421","18522","1135","26500","1502","14825","1152","7385","561","4290","675","19866","1076","2891","491","4683","541","7623","732","4669","547","7244","773","4810","667","2434","387","30350","1645","2273","426","7305","697","3920","549","3385","488","10412","908","7132","818","3228","425","33348","1360","21339","1162","12009","832","25146","1285","265","144","17444","1152","7437","666","25878","1346","7233","787","11427","945","7218","703","217013","2478","122878","2238","47891","1596","27078","1061","20813","1207","12591","982","6192","644","1936","335","4463","483","36609","1478","6093","573","3744","459","21072","1090","5700","571","25787","1204","19932","1165","5855","653","36102","1528","10837","753","1934","362","1254","304","680","209","11144","889","3805","537","8382","763","49963","1780","17729","1137","32234","1346","1129","332","144","78","601","224","384","170","6941","688","3302","472","1348","347","2291","380",
"5001600US2509","Congressional District 9 (116th Congress), Massachusetts","384649","3324","197559","2304","67145","2015","34195","1418","24630","1248","9565","729","13309","961","6196","708","5510","614","1603","266","14351","1089","2296","436","2254","444","6273","707","3528","564","5290","631","3693","497","1597","385","32125","1430","1760","362","8556","897","4188","575","4368","583","9749","836","9472","711","2588","381","27686","1333","19149","1065","8537","779","39545","1821","1673","372","27314","1660","10558","733","31058","1498","11158","841","11180","1070","8720","729","187090","2312","86138","2045","29429","1411","18885","1108","10544","838","4964","622","2175","404","1115","322","1674","305","29134","1378","5651","663","1983","421","17279","1123","4221","569","22611","1168","15387","1008","7224","646","39197","1333","13020","1051","1404","285","816","237","588","202","10892","746","5218","709","8663","731","50252","1716","20119","1036","30133","1241","1363","362","528","246","502","197","333","146","10140","926","4958","639","2532","497","2650","410",
"5001600US2601","Congressional District 1 (116th Congress), Michigan","307157","1911","161321","1466","45232","1096","21024","816","15756","689","5268","539","8763","546","2869","291","4476","367","1418","225","10275","611","2060","309","882","193","4870","408","2463","311","5170","411","3608","371","1562","230","27325","976","1534","306","5960","491","2448","320","3512","340","9117","717","8875","548","1839","271","21309","860","15085","773","6224","437","30817","867","1868","242","17787","725","11162","621","36638","1045","17248","629","10477","602","8913","579","145836","1331","56400","1182","18731","744","11836","599","6895","478","2600","297","1100","211","592","119","908","175","18675","753","3697","309","839","171","11392","564","2747","317","16394","715","10708","649","5686","449","36077","1189","10284","483","1085","197","622","139","463","129","13240","725","5942","525","5526","386","42711","1108","16611","773","26100","916","1201","180","557","142","373","91","271","93","9447","544","5478","424","1295","218","2674","240",
"5001600US2602","Congressional District 2 (116th Congress), Michigan","367725","2612","194652","1881","60112","1680","28213","1254","20753","1052","7460","595","16487","1091","6576","633","8680","811","1231","256","10831","938","2575","498","594","160","5156","499","2506","371","4581","567","2959","504","1622","327","23425","1047","1086","260","3740","430","1420","252","2320","361","8924","772","8071","660","1604","351","26483","1285","17259","917","9224","818","28786","1148","1831","316","15234","855","11721","842","55846","1785","32179","1423","11618","890","12049","861","173073","1834","64567","1528","22349","1097","14025","934","8324","581","4141","459","1752","326","1615","310","774","179","21525","1013","4624","532","993","206","13312","801","2596","306","16552","962","11181","839","5371","510","36510","1387","11010","830","1147","263","659","201","488","149","12394","843","5320","584","6639","707","47829","1430","16649","956","31180","1110","2173","377","1195","293","538","160","440","188","21994","1178","14929","957","2408","401","4657","497",
"5001600US2603","Congressional District 3 (116th Congress), Michigan","368567","2666","195674","1997","68718","2012","33080","1551","23384","1280","9696","900","16397","1001","7746","655","7207","676","1444","266","13371","695","2870","423","1472","247","5451","582","3578","402","5870","617","4786","595","1084","237","24506","1134","1361","295","4494","634","2597","502","1897","327","8922","745","7848","642","1881","307","27610","1051","17614","999","9996","722","27618","1176","2233","445","14562","896","10823","815","47222","1658","25395","1227","9934","799","11893","758","172893","1766","72510","1557","25819","1194","15052","995","10767","746","5138","533","2318","347","1324","237","1496","229","22867","1253","4458","471","1555","300","13001","765","3853","632","18686","1029","13280","882","5406","547","33493","1394","9175","803","1169","297","769","249","400","174","11169","757","4672","411","7308","674","46863","1538","17656","1054","29207","1142","2192","377","854","191","812","254","526","192","17835","997","11275","785","2313","347","4247","515",
"5001600US2604","Congressional District 4 (116th Congress), Michigan","303322","2354","157915","1534","45870","1054","22025","766","16549","692","5476","475","10455","567","4117","417","4895","368","1443","179","9343","590","2028","283","940","192","4902","404","1473","226","4047","404","3053","349","994","172","20593","896","1449","271","4625","375","1777","245","2848","285","6769","576","6385","503","1365","205","20520","805","13422","652","7098","511","29300","905","2267","261","16331","686","10702","571","41632","1039","22151","781","10415","632","9066","576","145407","1506","55761","1283","18267","799","11695","643","6572","498","3785","366","1605","222","919","154","1261","215","18209","968","3647","357","787","250","11740","785","2035","269","15500","711","9773","567","5727","488","34258","937","10577","563","1112","229","647","201","465","83","11516","662","4599","457","6454","547","41827","1230","14560","802","27267","1042","1447","189","521","121","508","115","418","99","12114","650","7700","616","1625","208","2789","263",
"5001600US2605","Congressional District 5 (116th Congress), Michigan","285265","2516","144596","1690","39915","1342","17633","922","12869","810","4764","553","10326","803","3750","457","5401","527","1175","326","7221","554","1422","266","684","169","2916","340","2199","397","4735","527","3601","426","1134","227","20760","1077","1422","275","3422","393","1757","316","1665","254","7357","616","7056","619","1503","290","19233","1066","11900","715","7333","770","23996","1075","720","188","12973","790","10303","800","40692","1400","21137","1082","10024","684","9531","745","140669","1771","50401","1576","16090","1081","10301","893","5789","527","2845","417","1566","318","719","204","560","180","15142","851","3433","450","869","209","9368","657","1472","293","16324","1038","9244","659","7080","769","35029","1382","12561","852","1008","217","591","156","417","165","10373","713","4631","629","6456","732","40944","1406","15814","819","25130","1155","1021","200","303","95","490","149","228","79","13274","871","7361","614","1873","305","4040","549",
"5001600US2606","Congressional District 6 (116th Congress), Michigan","344219","2787","180973","1676","57356","1431","26683","1204","20015","1046","6668","472","14302","878","5085","526","7172","637","2045","296","11656","714","2716","352","1134","287","5727","519","2079","332","4715","489","3376","407","1339","259","22846","1008","1441","332","3400","463","1639","303","1761","370","8307","827","7769","625","1929","348","24045","1118","14764","914","9281","788","28646","1138","1929","299","14843","854","11874","810","48080","1312","27919","977","9779","684","10382","695","163246","1944","66478","1479","24799","1060","15206","845","9593","813","4769","510","1768","327","1121","231","1880","355","20483","904","3871","387","830","176","12737","704","3045","373","16427","934","10562","668","5865","542","35204","1552","9823","795","1239","266","686","207","553","170","13143","806","4836","524","6163","614","42238","1527","15232","717","27006","1290","2000","335","920","231","555","171","525","129","17326","958","11488","784","1928","319","3910","516",
"5001600US2607","Congressional District 7 (116th Congress), Michigan","328613","2703","172300","1974","53975","1452","25350","931","18910","969","6440","571","14633","828","6088","585","7349","591","1196","188","9098","819","1883","267","843","194","4444","568","1928","307","4894","575","3528","496","1366","293","21082","949","1084","201","4138","378","1543","247","2595","325","6682","579","7409","617","1769","258","20951","880","12697","712","8254","649","29003","1127","1329","247","15030","888","12644","759","47289","1362","25157","881","10685","730","11447","692","156313","1665","62724","1456","21634","956","13034","688","8600","625","4546","402","2074","288","1446","262","1026","199","19848","947","3761","486","944","215","12743","840","2400","343","16696","921","11457","734","5239","575","33891","1251","10840","861","1080","215","466","134","614","157","11131","707","3949","457","6891","599","42909","1081","13243","724","29666","1005","1712","369","562","191","757","288","393","119","15077","775","8625","666","2402","288","4050","443",
"5001600US2608","Congressional District 8 (116th Congress), Michigan","370484","2391","195645","2017","87248","1731","39220","1194","28396","970","10824","632","27029","1075","9957","573","14774","954","2298","325","15682","748","2042","265","2068","358","7424","599","4148","379","5317","570","4013","468","1304","238","24505","1057","1583","284","4660","446","2311","305","2349","320","8314","685","8005","717","1943","319","29337","1356","19324","1119","10013","732","23901","1213","657","208","14202","1210","9042","718","30654","1158","14607","691","7195","688","8852","659","174839","1887","84083","1700","31855","1212","18534","1089","13321","716","8189","501","3692","408","2583","263","1914","239","26416","1095","4060","536","2113","301","17051","804","3192","376","17623","859","12419","853","5204","468","31913","1271","8320","734","820","175","615","137","205","96","11491","705","3887","458","7395","716","47507","1387","17425","841","30082","1132","1255","244","339","130","437","192","479","155","10081","749","5409","576","1756","290","2916","419",
"5001600US2609","Congressional District 9 (116th Congress), Michigan","365614","2790","192734","2239","71404","1677","30460","1240","19333","1017","11127","762","22726","1022","9353","706","12396","821","977","241","12228","758","985","195","3031","463","3202","357","5010","446","5990","456","4480","397","1510","255","25029","1224","1663","278","4794","619","2513","437","2281","330","10129","898","6212","562","2231","288","28467","1090","17972","927","10495","689","22445","1091","208","87","12583","929","9654","645","45389","1681","23567","1167","11351","881","10471","910","172880","2106","75613","1564","28308","1091","15626","790","12682","828","7290","641","3202","440","2838","403","1250","234","22115","942","3795","477","3063","380","11165","604","4092","387","17900","959","12096","840","5804","468","33553","1285","10312","875","1021","221","721","185","300","95","11549","757","4106","485","6565","586","49919","1413","16342","928","33577","1257","892","217","99","85","415","153","378","128","12903","876","7923","800","1464","247","3516","507",
"5001600US2610","Congressional District 10 (116th Congress), Michigan","344181","2978","186144","1794","62537","1530","30102","1206","22456","1029","7646","668","18689","972","5181","585","12373","768","1135","255","8974","680","1725","281","1007","274","3343","439","2899","329","4772","493","3490","409","1282","321","20739","953","1534","338","4595","402","1859","245","2736","355","6969","648","6413","486","1228","207","24382","1033","16547","792","7835","603","33100","1161","1801","273","19086","954","12213","742","45386","1403","26509","1048","9357","690","9520","738","158037","2148","65166","1784","22727","941","13949","764","8778","621","4478","496","1965","330","1810","370","703","158","19331","905","3382","438","1206","237","12439","718","2304","297","18630","990","12279","835","6351","613","33262","1268","10725","825","887","209","348","149","539","161","11429","764","4077","507","6144","501","44215","1429","16255","788","27960","1224","1488","257","594","136","449","146","445","133","13906","865","8678","696","1648","320","3580","458",
"5001600US2611","Congressional District 11 (116th Congress), Michigan","391544","3054","213116","2414","111979","1885","49523","1350","34897","1151","14626","909","40913","1304","16063","822","23125","1063","1725","273","13611","820","1265","242","2751","344","4753","490","4842","561","7932","619","6296","577","1636","303","21289","1193","1295","361","4498","543","2396","408","2102","357","7193","580","6190","719","2113","378","31879","1383","21976","1213","9903","672","19641","995","258","119","11597","751","7786","617","28328","1149","12858","751","8244","622","7226","671","178428","2235","94229","1781","35338","1150","19453","974","15885","867","11859","749","6229","588","3882","429","1748","245","25891","1058","3577","526","2857","351","15592","946","3865","364","21141","912","15856","823","5285","541","28286","1372","7058","570","1074","220","758","199","316","100","9999","773","3100","478","7055","649","47254","1294","17215","806","30039","1231","901","239","164","150","311","113","426","132","7758","677","4310","521","1330","291","2118","317",
"5001600US2612","Congressional District 12 (116th Congress), Michigan","354619","2881","186671","1882","75781","1655","26072","1038","17603","920","8469","549","24144","1003","9898","683","10531","782","3715","405","17999","1080","1787","309","1456","256","11389","950","3367","310","7566","587","5810","494","1756","340","23664","1367","2042","755","4465","503","2726","444","1739","308","8831","847","5967","561","2359","353","24165","1243","14204","953","9961","792","21115","1220","325","141","10802","768","9988","861","41946","1500","19447","1036","11353","813","11146","918","167948","2264","78552","1701","22981","1003","13399","803","9582","795","8867","672","3716","555","1999","275","3152","441","26969","1198","4355","556","1304","221","17752","1036","3558","357","19735","970","13956","845","5779","593","32081","1290","9230","707","1431","328","1030","266","401","137","11555","802","3649","505","6216","639","43983","1763","15176","939","28807","1361","1145","308","153","126","339","180","653","229","12187","772","6154","560","1866","295","4167","493",
"5001600US2613","Congressional District 13 (116th Congress), Michigan","265348","3365","130121","2367","29219","1506","12016","915","7561","709","4455","530","8457","823","4211","533","3810","597","436","136","6431","653","1433","324","471","128","2571","377","1956","436","2315","437","1384","352","931","204","23251","1261","2247","391","4606","631","3070","559","1536","457","6993","703","7724","672","1681","303","16350","1055","9035","868","7315","607","18077","1092","397","183","10536","766","7144","735","43224","1772","18743","1174","11486","800","12995","1016","135227","2613","42520","1607","15170","976","8688","742","6482","615","3193","518","1839","378","517","149","837","238","14319","1101","3861","557","1099","245","7958","796","1401","362","9838","890","5151","591","4687","623","37052","1637","13923","1135","2008","406","1492","329","516","244","10101","838","5967","584","5053","529","37324","1474","12320","953","25004","1137","1456","356","335","187","728","247","393","137","16875","1005","10072","694","2512","452","4291","601",
"5001600US2614","Congressional District 14 (116th Congress), Michigan","295751","3363","145760","1863","55903","1435","22232","1097","15799","987","6433","520","16270","1088","7208","654","8064","864","998","213","11811","691","1644","222","2890","320","3934","505","3343","505","5590","553","4449","471","1141","235","21845","1283","1470","259","3985","565","2807","479","1178","207","8088","719","6387","576","1915","391","20953","1052","13682","755","7271","761","13394","962","161","153","8711","748","4522","523","33665","1518","16365","897","8100","758","9200","873","149991","2496","63198","1678","22635","1217","13914","997","8721","790","5603","703","2723","392","1718","355","1162","308","20211","1107","4252","595","1910","237","11145","875","2904","380","14749","963","9818","714","4931","596","30930","1325","11512","792","1649","305","1301","270","348","108","7719","667","4852","578","5198","590","40547","1636","14971","945","25576","1426","909","217","218","124","198","77","493","149","14407","1068","8604","860","1769","366","4034","546",
"5001600US26ZZ","Congressional Districts not defined (116th Congress), Michigan","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11","0","11",
"5001600US2701","Congressional District 1 (116th Congress), Minnesota","360142","1964","187785","1197","62653","1376","29194","961","22720","824","6474","503","13925","856","6215","569","4936","372","2774","335","11033","738","2738","301","754","178","5244","436","2297","337","8501","540","5879","480","2622","377","23182","1016","2795","480","3562","349","1415","224","2147","277","7364","669","7788","528","1673","222","23461","837","15539","682","7922","517","32251","1057","4043","358","16424","860","11784","543","46238","1258","23233","828","11751","549","11254","638","172357","1404","76541","1374","21099","785","12560","628","8539","481","5377","491","2580","283","608","117","2189","337","25735","895","4958","387","927","157","16532","647","3318","409","24330","835","16387","770","7943","523","36361","1009","12485","622","917","154","544","139","373","85","10773","683","4479","471","7707","521","43534","1035","14261","736","29273","917","1761","226","787","137","472","125","502","155","14160","787","8977","592","1332","193","3851","443",
"5001600US2702","Congressional District 2 (116th Congress), Minnesota","395854","2159","205930","1567","82499","1750","41200","1289","27892","1136","13308","961","24715","1053","14470","926","8105","597","2140","318","12132","753","2118","369","1246","215","5726","537","3042","332","4452","452","3190","348","1262","252","23313","984","1862","360","4218","477","1760","291","2458","362","7333","704","7477","574","2423","362","33862","1372","22066","1062","11796","823","28671","1197","1139","191","15557","886","11975","807","37585","1446","16182","1037","12258","816","9145","540","189924","1449","92179","1955","35077","1329","18662","886","16415","959","8478","675","4964","499","1620","277","1894","305","28069","1285","4584","475","2163","288","17791","938","3531","407","20555","995","14548","796","6007","520","34967","1410","10524","757","1136","207","669","152","467","143","10959","833","4125","567","8223","649","49059","1566","17573","979","31486","1150","1187","213","385","119","407","120","395","120","12532","821","6928","551","2298","357","3306","489",
"5001600US2703","Congressional District 3 (116th Congress), Minnesota","397247","2816","206819","1959","101883","1854","51722","1483","33369","1222","18353","1112","29966","1213","18143","1099","9730","781","2093","394","14240","1013","1923","296","2772","368","5251","582","4294","432","5955","501","4633","483","1322","301","19539","1048","2283","418","3396","390","1927","335","1469","271","6296","638","5619","531","1945","303","37164","1496","25852","1266","11312","850","18155","1095","399","161","9366","738","8390","849","30078","1312","14502","969","8290","692","7286","665","190428","1968","102476","1855","44196","1430","23320","1074","20876","1125","9961","755","5878","589","1878","373","2205","377","29004","1284","4393","490","2670","402","17044","983","4897","528","19315","990","14398","893","4917","593","28680","1268","9138","903","1112","301","821","229","291","156","8286","754","2662","417","7482","516","46711","1526","19516","1029","27195","1256","1021","222","131","66","533","186","357","140","11540","991","7054","782","1609","315","2877","401",
