"Column Name","Label"
"B24010_070E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of law enforcement workers (3700:3710)"
"B24010_070M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of law enforcement workers (3700:3710)"
"B24010_071E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of firefighting and prevention workers (3720)"
"B24010_071M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of firefighting and prevention workers (3720)"
"B24010_072E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Miscellaneous First-Line Supervisors, Protective Service Workers (3725:3735)"
"B24010_072M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Miscellaneous First-Line Supervisors, Protective Service Workers (3725:3735)"
"B24010_073E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Firefighting and prevention workers (3740:3750)"
"B24010_073M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Firefighting and prevention workers (3740:3750)"
"B24010_074E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Law enforcement workers (3801:3870)"
"B24010_074M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Law enforcement workers (3801:3870)"
"B24010_075E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!All other protective service workers (3900:3960)"
"B24010_075M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!All other protective service workers (3900:3960)"
"B24010_076E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):"
"B24010_076M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):"
"B24010_077E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Supervisors of food preparation and serving workers (4000:4010)"
"B24010_077M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Supervisors of food preparation and serving workers (4000:4010)"
"B24010_078E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Cooks and food preparation workers (4020:4030)"
"B24010_078M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Cooks and food preparation workers (4020:4030)"
"B24010_079E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Waiters and waitresses (4110)"
"B24010_079M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Waiters and waitresses (4110)"
"B24010_080E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Food and beverage serving workers except waiters/waitresses (4040:4055,4120)"
"B24010_080M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Food and beverage serving workers except waiters/waitresses (4040:4055,4120)"
"B24010_081E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Other food preparation and serving related workers (4130:4160)"
"B24010_081M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Food preparation and serving related occupations (4000:4160):!!Other food preparation and serving related workers (4130:4160)"
"B24010_082E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):"
"B24010_082M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):"
"B24010_083E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of housekeeping and janitorial workers (4200)"
"B24010_083M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of housekeeping and janitorial workers (4200)"
"B24010_084E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of landscaping, lawn service, and groundskeeping workers (4210)"
"B24010_084M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!First-line supervisors of landscaping, lawn service, and groundskeeping workers (4210)"
"B24010_085E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Building cleaning and pest control workers (4220:4240)"
"B24010_085M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Building cleaning and pest control workers (4220:4240)"
"B24010_086E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Grounds maintenance workers (4251:4255)"
"B24010_086M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Building and grounds cleaning and maintenance occupations (4200:4255):!!Grounds maintenance workers (4251:4255)"
"B24010_087E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):"
"B24010_087M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):"
"B24010_088E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Supervisors of personal care and service workers (4330)"
"B24010_088M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Supervisors of personal care and service workers (4330)"
"B24010_089E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Personal appearance workers (4500:4525)"
"B24010_089M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Personal appearance workers (4500:4525)"
"B24010_090E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Baggage porters and concierges, and tour and travel guides (4530:4540)"
"B24010_090M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Baggage porters and concierges, and tour and travel guides (4530:4540)"
"B24010_091E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Child care workers (4600)"
"B24010_091M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Child care workers (4600)"
"B24010_092E","Estimate!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers (4340:4465,4621:4655)"
"B24010_092M","Margin of Error!!Total:!!Male:!!Service occupations (3601:4655):!!Personal care and service occupations (4330:4655):!!Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers (4340:4465,4621:4655)"
"B24010_093E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):"
"B24010_093M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):"
"B24010_094E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):"
"B24010_094M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):"
"B24010_095E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of retail sales workers (4700)"
"B24010_095M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of retail sales workers (4700)"
"B24010_096E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of non-retail sales workers (4710)"
"B24010_096M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!First-line supervisors of non-retail sales workers (4710)"
"B24010_097E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Cashiers (4720)"
"B24010_097M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Cashiers (4720)"
"B24010_098E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Retail sales workers except cashiers (4740:4760)"
"B24010_098M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Retail sales workers except cashiers (4740:4760)"
"B24010_099E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, services (4800:4840)"
"B24010_099M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, services (4800:4840)"
"B24010_100E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, wholesale and manufacturing (4850)"
"B24010_100M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Sales representatives, wholesale and manufacturing (4850)"
"B24010_101E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Other sales and related workers (4900:4965)"
"B24010_101M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Sales and related occupations (4700:4965):!!Other sales and related workers (4900:4965)"
"B24010_102E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):"
"B24010_102M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):"
"B24010_103E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!First-line supervisors of office and administrative support workers (5000)"
"B24010_103M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!First-line supervisors of office and administrative support workers (5000)"
"B24010_104E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Communications equipment operators (5010:5040)"
"B24010_104M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Communications equipment operators (5010:5040)"
"B24010_105E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Financial clerks except bookkeeping, accounting, and auditing clerks (5100:5110,5130:5165)"
"B24010_105M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Financial clerks except bookkeeping, accounting, and auditing clerks (5100:5110,5130:5165)"
"B24010_106E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Bookkeeping, accounting, and auditing clerks (5120)"
"B24010_106M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Bookkeeping, accounting, and auditing clerks (5120)"
"B24010_107E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Information and record clerks except customer service representatives (5200:5230,5250:5420)"
"B24010_107M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Information and record clerks except customer service representatives (5200:5230,5250:5420)"
"B24010_108E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Customer service representatives (5240)"
"B24010_108M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Customer service representatives (5240)"
"B24010_109E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Material recording, scheduling, dispatching, and distributing workers (5500:5630)"
"B24010_109M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Material recording, scheduling, dispatching, and distributing workers (5500:5630)"
"B24010_110E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Secretaries and administrative assistants (5710:5740)"
"B24010_110M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Secretaries and administrative assistants (5710:5740)"
"B24010_111E","Estimate!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Other office and administrative support workers (5810:5940)"
"B24010_111M","Margin of Error!!Total:!!Male:!!Sales and office occupations (4700:5940):!!Office and administrative support occupations (5000:5940):!!Other office and administrative support workers (5810:5940)"
"B24010_112E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):"
"B24010_112M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):"
"B24010_113E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):"
"B24010_113M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):"
"B24010_114E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!First-line supervisors of farming, fishing, and forestry workers (6005)"
"B24010_114M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!First-line supervisors of farming, fishing, and forestry workers (6005)"
"B24010_115E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Agricultural workers (6010:6050)"
"B24010_115M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Agricultural workers (6010:6050)"
"B24010_116E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Fishing and hunting, and forest, conservation, and logging workers (6115:6130)"
"B24010_116M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Farming, fishing, and forestry occupations (6005:6130):!!Fishing and hunting, and forest, conservation, and logging workers (6115:6130)"
"B24010_117E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)"
"B24010_117M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)"
"B24010_118E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!First-line supervisors of construction and extraction workers (6200)"
"B24010_118M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!First-line supervisors of construction and extraction workers (6200)"
"B24010_119E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Carpenters (6230)"
"B24010_119M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Carpenters (6230)"
"B24010_120E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction laborers (6260)"
"B24010_120M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction laborers (6260)"
"B24010_121E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Electricians (6355)"
"B24010_121M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Electricians (6355)"
"B24010_122E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Painters and paperhangers (6410)"
"B24010_122M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Painters and paperhangers (6410)"
"B24010_123E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Pipelayers, plumbers, pipefitters, and steamfitters (6441:6442)"
"B24010_123M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Pipelayers, plumbers, pipefitters, and steamfitters (6441:6442)"
"B24010_124E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers (6210:6220,6240:6250,6305:6330,6360:6400,6460:6540)"
"B24010_124M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers (6210:6220,6240:6250,6305:6330,6360:6400,6460:6540)"
"B24010_125E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Other construction workers and helpers (6600:6765)"
"B24010_125M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Other construction workers and helpers (6600:6765)"
"B24010_126E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Extraction workers (6800:6950)"
"B24010_126M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Construction and extraction occupations: (6200:6950)!!Extraction workers (6800:6950)"
"B24010_127E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):"
"B24010_127M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):"
"B24010_128E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!First-line supervisors of mechanics, installers, and repairers (7000)"
"B24010_128M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!First-line supervisors of mechanics, installers, and repairers (7000)"
"B24010_129E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Vehicle and mobile equipment mechanics, installers, and repairers (7140:7260)"
"B24010_129M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Vehicle and mobile equipment mechanics, installers, and repairers (7140:7260)"
"B24010_130E","Estimate!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers (7010:7130,7300:7640)"
"B24010_130M","Margin of Error!!Total:!!Male:!!Natural resources, construction, and maintenance occupations (6005:7640):!!Installation, maintenance, and repair occupations (7000:7640):!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers (7010:7130,7300:7640)"
"B24010_131E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):"
"B24010_131M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):"
"B24010_132E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):"
"B24010_132M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):"
"B24010_133E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!First-line supervisors of production and operating workers (7700)"
"B24010_133M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!First-line supervisors of production and operating workers (7700)"
"B24010_134E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Assemblers and fabricators (7710:7750)"
"B24010_134M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Assemblers and fabricators (7710:7750)"
"B24010_135E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Food processing workers (7800:7855)"
"B24010_135M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Food processing workers (7800:7855)"
"B24010_136E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators (7905:8225)"
"B24010_136M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators (7905:8225)"
"B24010_137E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Printing workers (8250:8256)"
"B24010_137M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Printing workers (8250:8256)"
"B24010_138E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Textile, apparel, and furnishings workers (8300:8465)"
"B24010_138M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Textile, apparel, and furnishings workers (8300:8465)"
"B24010_139E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Woodworkers (8500:8555)"
"B24010_139M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Woodworkers (8500:8555)"
"B24010_140E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Plant and system operators (8600:8630)"
"B24010_140M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Plant and system operators (8600:8630)"
"B24010_141E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Other production occupations (8640:8990)"
"B24010_141M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Production occupations (7700:8990):!!Other production occupations (8640:8990)"
"B24010_142E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):"
"B24010_142M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):"
"B24010_143E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Supervisors of transportation and material moving workers (9005)"
"B24010_143M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Supervisors of transportation and material moving workers (9005)"
"B24010_144E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Air transportation workers (9030:9050)"
"B24010_144M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Air transportation workers (9030:9050)"
"B24010_145E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Rail and water transportation workers (9210:9330)"
"B24010_145M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Rail and water transportation workers (9210:9330)"
"B24010_146E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Bus drivers (9121:9122)"
"B24010_146M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Bus drivers (9121:9122)"
"B24010_147E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Driver/sales workers and truck drivers (9130)"
"B24010_147M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Driver/sales workers and truck drivers (9130)"
"B24010_148E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Motor vehicle operators except bus and truck drivers (9110,9141:9150)"
"B24010_148M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!Motor vehicle operators except bus and truck drivers (9110,9141:9150)"
"B24010_149E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!All other transportation workers (9350:9430)"
"B24010_149M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Transportation occupations (9005:9430):!!All other transportation workers (9350:9430)"
"B24010_150E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):"
"B24010_150M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):"
"B24010_151E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Laborers and material movers, hand (9610:9645)"
"B24010_151M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Laborers and material movers, hand (9610:9645)"
"B24010_152E","Estimate!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Material moving workers except supervisors and laborers and material movers, hand (9510:9600,9650:9760)"
"B24010_152M","Margin of Error!!Total:!!Male:!!Production, transportation, and material moving occupations (7700:9760):!!Material moving occupations (9510:9760):!!Material moving workers except supervisors and laborers and material movers, hand (9510:9600,9650:9760)"
"B24010_153E","Estimate!!Total:!!Female:"
"B24010_153M","Margin of Error!!Total:!!Female:"
"B24010_154E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):"
"B24010_154M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):"
"B24010_155E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):"
"B24010_155M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):"
"B24010_156E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):"
